"Submission ID","Last updated","Submission started","Status","Current step","University","Faculty","Age","Class","Gender","Untitled MultipleChoice field","Untitled MultipleChoice field (1)","Sources","Rate from 1 to 10","Untitled MultipleChoice field (3)","Untitled MultipleChoice field (4)","Untitled MultipleChoice field (2)","Untitled OpinionScale field","Errors","Url","Network ID"
"8960f022-e70c-404c-b0f9-bd82464ccc68","Mon Jan 15 2024 20:44:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:05:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","TV News,Social Media,Internet,Friends,Other","9","Stock Markets","Income more than expenses","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8960f022-e70c-404c-b0f9-bd82464ccc68","b1b9256c9533fbc811b97cc516f3ef84"
"01b4ae73-c2b2-4aaa-8bc5-19898883043f","Mon Jan 15 2024 20:33:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:32:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","TV News,Social Media,Internet,Friends","8","Stock Markets","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=01b4ae73-c2b2-4aaa-8bc5-19898883043f","163751f2b2ff22dce6b2e638eea45284"
"febd8bf8-c56b-4ede-8246-9ac21f47fddd","Mon Jan 15 2024 20:31:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Social Media,Internet,Friends","7","Crypto Currencies","Equal","No","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=febd8bf8-c56b-4ede-8246-9ac21f47fddd","cc303c57d3aa8229ef7040b970de2519"
"6b8ee971-89fa-49c5-80c4-29f2093fa4d4","Mon Jan 15 2024 20:30:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:29:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Social Media,Internet,Friends","8","Saving Accounts","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=6b8ee971-89fa-49c5-80c4-29f2093fa4d4","dda881b31208f37909b7af736b80f753"
"4e5d48b3-2e26-469a-bf3a-32febe529a2a","Mon Jan 15 2024 20:25:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:24:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Friends","4","Crypto Currencies","Income less than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4e5d48b3-2e26-469a-bf3a-32febe529a2a","f1b920ff60ac96fba05f0fb88ffaba1a"
"4d82f0dc-2761-405a-96e0-2b72879d1d90","Mon Jan 15 2024 20:24:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:23:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Male","Yes","2023","TV News,Social Media,Internet,Friends,Books & Magazines,Other","10","Foreign Currencies","Income more than expenses","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4d82f0dc-2761-405a-96e0-2b72879d1d90","30602eeec143eb455ad8dac9b92a2059"
"61b81068-a09e-468f-8ae7-7b3c3bc47e68","Mon Jan 15 2024 20:23:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:21:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Female","No","","TV News,Internet,Other","8","Foreign Currencies","Income more than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=61b81068-a09e-468f-8ae7-7b3c3bc47e68","78f11116ebd549622989ef0c1b406ac1"
"96527cea-4735-4a04-a4be-d2f0f5c63d6c","Mon Jan 15 2024 20:18:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:16:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","TV News,Internet,Friends,Books & Magazines","7","Saving Accounts","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=96527cea-4735-4a04-a4be-d2f0f5c63d6c","59f6b10bfdf9fbb6d228cdc915be3979"
"fa317700-2597-4a33-941a-d6638e50cb9d","Mon Jan 15 2024 20:17:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:16:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2022","Social Media,Internet,Friends","7","Foreign Currencies","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=fa317700-2597-4a33-941a-d6638e50cb9d","c812eb7f808b5eed1faccebbe1a9fec7"
"2fb08615-bd98-4c04-8512-1cfbf02a0369","Mon Jan 15 2024 20:12:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 20:10:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Friends","5","Precious Metals","Equal","No","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=2fb08615-bd98-4c04-8512-1cfbf02a0369","58029c0ec986659384d1755445ce5af0"
"cdce6e78-681e-45b3-9367-b8404db098f1","Mon Jan 15 2024 19:50:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:48:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Friends","2","Precious Metals","Income more than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=cdce6e78-681e-45b3-9367-b8404db098f1","28680b8bd551b95975bbb81faf4f379e"
"1c6318eb-9f09-42b0-9e20-1725418ee412","Mon Jan 15 2024 19:49:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:48:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","No","","TV News,Social Media,Internet,Friends,Books & Magazines","9","Saving Accounts","Income more than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1c6318eb-9f09-42b0-9e20-1725418ee412","e646845ec1660abac1ac08d440ecb0fb"
"17479872-4da6-47dc-a026-bace463c8850","Mon Jan 15 2024 19:40:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:38:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","Yes","2023","Social Media,Internet,Friends","7","Precious Metals","Equal","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=17479872-4da6-47dc-a026-bace463c8850","61667e9940979bf3c4d52f41080ee7eb"
"23417ef8-8da6-4648-a7f5-200646ee5eb3","Mon Jan 15 2024 19:39:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:36:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","Social Media,Internet,Friends","5","Foreign Currencies","Equal","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=23417ef8-8da6-4648-a7f5-200646ee5eb3","288512c73b5031f97f92fea4e39499a1"
"bb438368-4374-42f7-8db7-9c54a71387dd","Mon Jan 15 2024 19:38:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:37:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Male","Yes","2022","Internet,Friends","6","Saving Accounts","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=bb438368-4374-42f7-8db7-9c54a71387dd","ebabfba4fcbe122b49d820979e46375e"
"148e3668-3dd7-40f3-a7b8-3c46b9054648","Mon Jan 15 2024 19:37:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:34:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","1","Male","Yes","2020","Social Media,Internet,Friends","7","Stock Markets","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=148e3668-3dd7-40f3-a7b8-3c46b9054648","b01038d2271c54eabbb52e86d9543bdb"
"ed691321-3674-4f22-80ce-7086a0b07d91","Mon Jan 15 2024 19:27:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:24:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","TV News,Social Media,Internet,Friends","4","Foreign Currencies","Income less than expenses","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=ed691321-3674-4f22-80ce-7086a0b07d91","e3cc010a66a52f9be7682281a419a321"
"086339bf-e44e-4fd7-961b-75c5d8f786f4","Mon Jan 15 2024 19:24:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:23:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Male","No","","Social Media,Internet,Friends","6","Precious Metals","Equal","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=086339bf-e44e-4fd7-961b-75c5d8f786f4","8c5f62626e237e802f62e88d622ec9da"
"8c36e601-f81e-4d91-b8ce-42ae17475836","Mon Jan 15 2024 19:20:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:19:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Internet","3","Foreign Currencies","Equal","No","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8c36e601-f81e-4d91-b8ce-42ae17475836","1499bf4254d22396ad68338891e41755"
"d6c3ab14-7153-4048-ba4b-6531a8502008","Mon Jan 15 2024 19:14:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:11:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","4","Male","Yes","2023","Friends","8","Saving Accounts","Income less than expenses","No","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=d6c3ab14-7153-4048-ba4b-6531a8502008","2464258b50b0a24585e14fc99324f0f1"
"b222f615-1367-4c2e-85bb-8405fc079079","Mon Jan 15 2024 19:08:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 19:07:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","2","Male","No","","Other","3","Other","Income less than expenses","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b222f615-1367-4c2e-85bb-8405fc079079","aa67c9f2cdbd84ba4c6d1846830b6388"
"848f1fd4-6964-4944-92ea-631b8531b3ea","Mon Jan 15 2024 18:44:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:43:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Social Media,Internet,Friends","6","Precious Metals","Equal","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=848f1fd4-6964-4944-92ea-631b8531b3ea","7836fbba11b93c1f6e08d9dd57023840"
"633f07f7-cfd4-44ea-9b96-6d6ac3cb00d6","Mon Jan 15 2024 18:36:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:34:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","Yes","2023","Internet,Friends,Other","4","Precious Metals","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=633f07f7-cfd4-44ea-9b96-6d6ac3cb00d6","c720a1ebf337b4ccae803f2726734a4f"
"4ea2a4fb-a8b9-4137-815e-9bebe6467c5a","Mon Jan 15 2024 18:32:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:31:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Education","17-19","2","Male","No","","Internet,Other","7","Foreign Currencies","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4ea2a4fb-a8b9-4137-815e-9bebe6467c5a","d4ac2b4035d2b8f441ba96852ad07c88"
"7bc7006f-8d7f-4018-a046-e7684985f92c","Mon Jan 15 2024 18:32:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:30:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","1","Male","No","","Social Media,Internet,Friends","3","Precious Metals","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7bc7006f-8d7f-4018-a046-e7684985f92c","9bb6203b1ca8e5333078543baaa73167"
"cb1d5843-f8eb-4f3a-bb3a-38b3dfb4ce4a","Mon Jan 15 2024 18:32:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:31:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","No","","Social Media,Internet","6","Foreign Currencies","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=cb1d5843-f8eb-4f3a-bb3a-38b3dfb4ce4a","23101a6f0eb5480292a0100893887a0a"
"69a62b43-6cf7-4e07-8262-d484de4396a4","Mon Jan 15 2024 18:31:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Internet,Other","7","Precious Metals","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=69a62b43-6cf7-4e07-8262-d484de4396a4","d4ac2b4035d2b8f441ba96852ad07c88"
"4883e883-7468-4264-b147-ea9ee47a980f","Mon Jan 15 2024 18:26:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:25:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Social Media,Internet,Friends","8","Stock Markets","Income more than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4883e883-7468-4264-b147-ea9ee47a980f","aa750dd73cccefc808de42b6cbce4724"
"c81975a5-cbe2-4b82-a0cd-ae95bda45ed6","Mon Jan 15 2024 18:15:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:14:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","26-28","3","Male","Yes","2016","Social Media,Internet","7","Crypto Currencies","Income more than expenses","No","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c81975a5-cbe2-4b82-a0cd-ae95bda45ed6","809550c21b9e8b5c1d5ee8f955f92c5f"
"3945dd4e-721f-418e-bbb9-479ce6934ed7","Mon Jan 15 2024 18:10:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:09:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Female","Yes","2023","Friends,Other","7","Foreign Currencies","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=3945dd4e-721f-418e-bbb9-479ce6934ed7","6685b82eec8afe914dc0842565f7bedd"
"75780c3c-2c7f-437c-bfd9-436cc4d3c60b","Mon Jan 15 2024 18:01:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 18:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","1","Male","No","","Social Media,Internet,Friends","4","Saving Accounts","Income less than expenses","No","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=75780c3c-2c7f-437c-bfd9-436cc4d3c60b","d1738de5efef0cc8919deb813a07aa78"
"fe7f2b4c-96b1-402e-af10-8e175b4b9b63","Mon Jan 15 2024 17:59:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:58:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Not prefer to say","No","","Social Media,Internet,Friends,Books & Magazines","5","Saving Accounts","Income less than expenses","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=fe7f2b4c-96b1-402e-af10-8e175b4b9b63","9a3be04394fd0eccc5adc7e5bf06a3c3"
"d7afeb20-aa0a-411a-9936-049ca0142ba4","Mon Jan 15 2024 17:56:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:55:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","2","Male","No","","Internet","5","Precious Metals","Income less than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=d7afeb20-aa0a-411a-9936-049ca0142ba4","9e71eb7445f94db27a804e97ff92fc82"
"7b5a526e-dc49-4693-9b70-1fc66be03f61","Mon Jan 15 2024 17:46:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:45:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","No","","TV News,Social Media,Internet,Friends","5","Precious Metals","Equal","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7b5a526e-dc49-4693-9b70-1fc66be03f61","7a35627ea6f7231d6455877547187c68"
"2ba57ee1-c444-40cc-9185-42d1b97606c8","Mon Jan 15 2024 17:45:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:43:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","2","Male","Yes","2022","Internet","8","Crypto Currencies","Income more than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=2ba57ee1-c444-40cc-9185-42d1b97606c8","ef5c72e57e85e66b6775d0681982a992"
"d52e0e0c-49ef-4e5e-88c1-cf0becf9c04e","Mon Jan 15 2024 17:43:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:42:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Social Media","4","Foreign Currencies","Income less than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=d52e0e0c-49ef-4e5e-88c1-cf0becf9c04e","f2a005966c584da6ca135062eca3c5a1"
"ce7ae067-d8d5-4fde-b784-d3b1434b3621","Mon Jan 15 2024 17:43:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:42:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","17-19","1","Female","No","","TV News,Social Media,Internet,Friends","7","Foreign Currencies","Income more than expenses","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=ce7ae067-d8d5-4fde-b784-d3b1434b3621","da000b303f6332f459bf0e320a5a41bd"
"65be41a4-9192-4395-bed5-027f8dccf78a","Mon Jan 15 2024 17:32:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","Yes","2023","Social Media,Internet,Friends","7","Stock Markets","Equal","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=65be41a4-9192-4395-bed5-027f8dccf78a","13fc71e3c9ac7793eb9d3fcb0c153e4a"
"15e264ce-ff2a-4dc8-9565-585217d08a9a","Mon Jan 15 2024 17:28:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:26:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Social Media,Internet,Other","5","Other","Income less than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=15e264ce-ff2a-4dc8-9565-585217d08a9a","fbf68c6258281296587dcc00a278481c"
"1ef49252-d5ed-4192-801d-83559a5c1ccb","Mon Jan 15 2024 17:26:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:25:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","1","Male","Yes","2022","Social Media,Internet","5","Stock Markets","Income less than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1ef49252-d5ed-4192-801d-83559a5c1ccb","761a09ff2d1e5c83dd4e520a8dc98ae3"
"1791f3c7-7382-4435-a7f7-776035b9279c","Mon Jan 15 2024 17:24:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:22:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Social Media,Internet,Friends","6","Precious Metals","Equal","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1791f3c7-7382-4435-a7f7-776035b9279c","3fc021f778c8cbc1cbbdb936948728f0"
"f05d0ee3-a952-4603-b181-ee21d4d90881","Mon Jan 15 2024 17:23:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:20:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Female","Yes","2023","Social Media,Friends","8","Precious Metals","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=f05d0ee3-a952-4603-b181-ee21d4d90881","97f2b7bac64e1d95d9a0a80d8355b679"
"8a065380-cd79-4c6a-bf16-b8eeadd6b066","Mon Jan 15 2024 17:23:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:22:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","17-19","1","Male","Yes","2023","Internet,Books & Magazines,Other","8","Stock Markets","Income more than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8a065380-cd79-4c6a-bf16-b8eeadd6b066","87c20c9d39e55c9eda6854ff2cc7802f"
"417c4b37-bd36-4e69-8323-8e8f250900af","Mon Jan 15 2024 17:15:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:14:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","17-19","1","Male","No","","Internet","8","Saving Accounts","Income more than expenses","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=417c4b37-bd36-4e69-8323-8e8f250900af","251eed41556acb07356636c9c9dc3fb0"
"b569d5e1-fad2-4c8b-bcbf-d6ab814df4f1","Mon Jan 15 2024 17:11:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:10:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2020","Social Media,Internet","8","Stock Markets","Income more than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b569d5e1-fad2-4c8b-bcbf-d6ab814df4f1","9f418e2cadee91e782fad2e8bf17a7ea"
"f0721d42-d0e4-4751-95d7-bb8046a6727e","Mon Jan 15 2024 17:07:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:05:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Other","3","Foreign Currencies","Income less than expenses","No","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=f0721d42-d0e4-4751-95d7-bb8046a6727e","e4e3f14012b9bc51ae1ffdcebeaa839a"
"796de4f8-cc97-4d83-be11-0d35d8cd94ef","Mon Jan 15 2024 17:06:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 17:05:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Social Media,Internet,Friends","5","Foreign Currencies","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=796de4f8-cc97-4d83-be11-0d35d8cd94ef","10fce2282b558b55a74856d37c9421a3"
"5e574093-d41b-4bc3-aa54-c30a78bd40ff","Mon Jan 15 2024 16:58:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:03:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","TV News,Social Media,Internet,Friends","10","Precious Metals","Income more than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=5e574093-d41b-4bc3-aa54-c30a78bd40ff","f688218508d329601e16cd56a21bb1de"
"dadd8ff0-3009-4f48-ae49-6e850529fb7c","Mon Jan 15 2024 16:53:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:52:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","Yes","2023","Social Media,Internet,Friends","7","Stock Markets","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=dadd8ff0-3009-4f48-ae49-6e850529fb7c","7003299656b7b826102b18decc851c10"
"3d045ff8-981d-4afb-8a10-f29ebfa188c9","Mon Jan 15 2024 16:49:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:47:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Internet,Books & Magazines,Other","7","Stock Markets","Income more than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=3d045ff8-981d-4afb-8a10-f29ebfa188c9","306633505beb177acdeae6741f9fef7c"
"e27ebd6b-4ca7-4d63-a5ab-63c53e41e166","Mon Jan 15 2024 16:48:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:47:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Other","6","Stock Markets","Income less than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=e27ebd6b-4ca7-4d63-a5ab-63c53e41e166","57dabced4895eb8c62ef381907f59b56"
"9ac64213-542f-4c9c-99a3-567730dec39f","Mon Jan 15 2024 16:46:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:45:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","23-25","2","Male","No","","Social Media,Internet,Friends","2","Crypto Currencies","Income less than expenses","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=9ac64213-542f-4c9c-99a3-567730dec39f","2715c761ff153cba9150818a25017bc2"
"79f3e0aa-a3f2-40f8-a26d-2ec2dec5e2f3","Mon Jan 15 2024 16:45:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:44:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","26-28","4","Male","No","","Books & Magazines","4","Crypto Currencies","Equal","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=79f3e0aa-a3f2-40f8-a26d-2ec2dec5e2f3","2710a8b1ad4b49d2f0bbfb81fdf7f56a"
"b5891125-28a0-4244-a590-64a3334af3f6","Mon Jan 15 2024 16:39:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:35:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","TV News,Social Media,Internet,Friends","8","Foreign Currencies","Equal","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b5891125-28a0-4244-a590-64a3334af3f6","7d38dc65672c27755f0501407f045adf"
"502c9ad3-baf9-4f24-b729-8e0c0a51b8a0","Mon Jan 15 2024 16:37:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 16:35:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","1","Male","No","","TV News,Social Media,Internet,Friends","8","Precious Metals","Equal","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=502c9ad3-baf9-4f24-b729-8e0c0a51b8a0","a85bf89ccee84ad19a6ce1b41fa7b25f"
